"ID_COMMUNE","CODE_COMMUNE","NOM","CODE_POSTAL","PAYS"
7430,"21595","Savolles","21310",1
7431,"21596","Savouges","21910",1
7432,"21597","Segrois","21220",1
7433,"21598","Seigny","21150",1
7434,"21599","Selongey","21260",1
7435,"21600","Semarey","21320",1
7436,"21601","Semezanges","21220",1
7437,"21602","Semond","21450",1
7438,"21603","Semur-en-Auxois","21140",1
7439,"21604","Senailly","21500",1
7440,"21605","Sennecey-lès-Dijon","21800",1
7441,"21606","Ladoix-Serrigny","21550",1
7442,"21607","Seurre","21250",1
7443,"21608","Sincey-lès-Rouvray","21530",1
7444,"21609","Soirans","21110",1
7445,"21610","Soissons-sur-Nacey","21270",1
7446,"21611","Sombernon","21540",1
7447,"21612","Souhey","21140",1
7448,"21613","Soussey-sur-Brionne","21350",1
7449,"21614","Spoy","21120",1
7450,"21615","Sussey","21430",1
7451,"21616","Tailly","21190",1
7452,"21617","Talant","21240",1
7453,"21618","Talmay","21270",1
7454,"21619","Tanay","21310",1
7455,"21620","Tarsul","21120",1
7456,"21621","Tart-l'Abbaye","21110",1
7457,"21622","Tart-le-Bas","21110",1
7458,"21623","Tart-le-Haut","21110",1
7459,"21624","Tellecey","21270",1
7460,"21625","Ternant","21220",1
7461,"21626","Terrefondrée","21290",1
7462,"21627","Thenissey","21150",1
7463,"21628","Thoires","21570",1
7464,"21629","Thoisy-la-Berchère","21210",1
7465,"21630","Thoisy-le-Désert","21320",1
7466,"21631","Thomirey","21360",1
7467,"21632","Thorey-en-Plaine","21110",1
7468,"21633","Thorey-sous-Charny","21350",1
7469,"21634","Thorey-sur-Ouche","21360",1
7470,"21635","Thoste","21460",1
7471,"21636","Thury","21340",1
7472,"21637","Tichey","21250",1
7473,"21638","Til-Châtel","21120",1
7474,"21639","Tillenay","21130",1
7475,"21640","Torcy-et-Pouligny","21460",1
7476,"21641","Touillon","21500",1
7477,"21642","Toutry","21460",1
7478,"21643","Tréclun","21130",1
7479,"21644","Trochères","21310",1
7480,"21645","Trouhans","21170",1
7481,"21646","Trouhaut","21440",1
7482,"21647","Trugny","21250",1
7483,"21648","Turcey","21540",1
7484,"21649","Uncey-le-Franc","21350",1
7485,"21650","Urcy","21220",1
7486,"21651","Val-Suzon","21121",1
7487,"21652","Vandenesse-en-Auxois","21320",1
7488,"21653","Vannaire","21400",1
7489,"21655","Vanvey","21400",1
7490,"21656","Varanges","21110",1
7491,"21657","Varois-et-Chaignot","21490",1
7492,"21658","Vauchignon","21340",1
7493,"21659","Vaux-Saules","21440",1
7494,"21660","Veilly","21360",1
7495,"21661","Velars-sur-Ouche","21370",1
7496,"21662","Velogny","21350",1
7497,"21663","Venarey-les-Laumes","21150",1
7498,"21664","Verdonnet","21330",1
7499,"21665","Vernois-lès-Vesvres","21260",1
7500,"21666","Vernot","21120",1
7501,"21667","Véronnes","21260",1
7502,"21669","Verrey-sous-Drée","21540",1
7503,"21670","Verrey-sous-Salmaise","21690",1
7504,"21671","Vertault","21330",1
7505,"21672","Vesvres","21350",1
7506,"21673","Veuvey-sur-Ouche","21360",1
7507,"21674","Veuxhaulles-sur-Aube","21520",1
7508,"21675","Vianges","21430",1
7509,"21676","Vic-de-Chassenay","21140",1
7510,"21677","Vic-des-Prés","21360",1
7511,"21678","Vic-sous-Thil","21390",1
7512,"21679","Vieilmoulin","21540",1
7513,"21680","Vielverge","21270",1
7514,"21681","Vieux-Château","21460",1
7515,"21682","Viévigne","21310",1
7516,"21683","Viévy","21230",1
7517,"21684","Vignoles","21200",1
7518,"21685","Villaines-en-Duesmois","21450",1
7519,"21686","Villaines-les-Prévôtes","21500",1
7520,"21687","Villargoix","21210",1
7521,"21688","Villars-Fontaine","21700",1
7522,"21689","Villars-et-Villenotte","21140",1
7523,"21690","Villeberny","21350",1
7524,"21691","Villebichot","21700",1
7525,"21692","Villecomte","21120",1
7526,"21693","Villedieu","21330",1
7527,"21694","Villeferry","21350",1
7528,"21695","La Villeneuve-les-Convers","21450",1
7529,"21696","Villeneuve-sous-Charigny","21140",1
7530,"21698","Villers-la-Faye","21700",1
7531,"21699","Villers-les-Pots","21130",1
7532,"21700","Villers-Patras","21400",1
7533,"21701","Villers-Rotin","21130",1
7534,"21702","Villey-sur-Tille","21120",1
7535,"21703","Villiers-en-Morvan","21430",1
7536,"21704","Villiers-le-Duc","21400",1
7537,"21705","Villotte-Saint-Seine","21690",1
7538,"21706","Villotte-sur-Ource","21400",1
7539,"21707","Villy-en-Auxois","21350",1
7540,"21708","Villy-le-Moutier","21250",1
7541,"21709","Viserny","21500",1
7542,"21710","Vitteaux","21350",1
7543,"21711","Vix","21400",1
7544,"21712","Volnay","21190",1
7545,"21713","Vonges","21270",1
7546,"21714","Vosne-Romanée","21700",1
7547,"21715","Voudenay","21230",1
7548,"21716","Vougeot","21640",1
7549,"21717","Voulaines-les-Templiers","21290",1
7550,"22001","Allineuc","22460",1
7551,"22002","Andel","22400",1
7552,"22003","Aucaleuc","22100",1
7553,"22004","Bégard","22140",1
7554,"22005","Belle-Isle-en-Terre","22810",1
7555,"22006","Berhet","22140",1
7556,"22008","Bobital","22100",1
7557,"22009","Le Bodéo","22320",1
7558,"22011","Boqueho","22170",1
7559,"22012","La Bouillie","22240",1
7560,"22013","Bourbriac","22390",1
7561,"22014","Bourseul","22130",1
7562,"22015","Bréhand","22510",1
7563,"22016","Île-de-Bréhat","22870",1
7564,"22018","Brélidy","22140",1
7565,"22019","Bringolo","22170",1
7566,"22020","Broons","22250",1
7567,"22021","Brusvily","22100",1
7568,"22023","Bulat-Pestivien","22160",1
7569,"22024","Calanhel","22160",1
7570,"22025","Callac","22160",1
7571,"22026","Calorguen","22100",1
7572,"22027","Le Cambout","22210",1
7573,"22028","Camlez","22450",1
7574,"22029","Canihuel","22480",1
7575,"22030","Caouënnec-Lanvézéac","22300",1
7576,"22031","Carnoët","22160",1
7577,"22032","Caulnes","22350",1
7578,"22033","Caurel","22530",1
7579,"22034","Cavan","22140",1
7580,"22035","Les Champs-Géraux","22630",1
7581,"22036","La Chapelle-Blanche","22350",1
7582,"22037","La Chapelle-Neuve","22160",1
7583,"22038","Châtelaudren","22170",1
7584,"22039","La Chèze","22210",1
7585,"22040","Coadout","22970",1
7586,"22041","Coatascorn","22140",1
7587,"22042","Coatréven","22450",1
7588,"22043","Coëtlogon","22210",1
7589,"22044","Coëtmieux","22400",1
7590,"22045","Cohiniac","22800",1
7591,"22046","Le Mené","22330",1
7592,"22047","Corlay","22320",1
7593,"22048","Corseul","22130",1
7594,"22049","Créhen","22130",1
7595,"22050","Dinan","22100",1
7596,"22052","Duault","22160",1
7597,"22053","Éréac","22250",1
7598,"22054","Erquy","22430",1
7599,"22055","Binic-Étables-sur-Mer","22520",1
7600,"22055","Binic-Étables-sur-Mer","22680",1
7601,"22056","Évran","22630",1
7602,"22057","Le Faouët","22290",1
7603,"22059","Le Fœil","22800",1
7604,"22060","Gausson","22150",1
7605,"22061","Glomel","22110",1
7606,"22062","Gomené","22230",1
7607,"22063","Gommenec'h","22290",1
7608,"22064","Gouarec","22570",1
7609,"22065","Goudelin","22290",1
7610,"22067","Grâces","22200",1
7611,"22068","Grâce-Uzel","22460",1
7612,"22069","Guenroc","22350",1
7613,"22070","Guingamp","22200",1
7614,"22071","Guitté","22350",1
7615,"22072","Gurunhuel","22390",1
7616,"22073","La Harmoye","22320",1
7617,"22074","Le Haut-Corlay","22320",1
7618,"22075","Hémonstoir","22600",1
7619,"22076","Hénanbihen","22550",1
7620,"22077","Hénansal","22400",1
7621,"22078","Hengoat","22450",1
7622,"22079","Hénon","22150",1
7623,"22081","Hillion","22120",1
7624,"22082","Le Hinglé","22100",1
7625,"22083","Illifaut","22230",1
7626,"22084","Jugon-les-Lacs - Commune nouvelle","22270",1
7627,"22085","Kerbors","22610",1
7628,"22086","Kerfot","22500",1
7629,"22087","Kergrist-Moëlou","22110",1
7630,"22088","Kerien","22480",1
7631,"22090","Kermaria-Sulard","22450",1
7632,"22091","Kermoroc'h","22140",1
7633,"22092","Kerpert","22480",1
7634,"22093","Lamballe","22400",1
7635,"22094","Lancieux","22770",1
7636,"22095","Landebaëron","22140",1
7637,"22096","Landébia","22130",1
7638,"22097","La Landec","22980",1
7639,"22098","Landéhen","22400",1
7640,"22099","Lanfains","22800",1
7641,"22100","Langast","22150",1
7642,"22101","Langoat","22450",1
7643,"22103","Langrolay-sur-Rance","22490",1
7644,"22104","Languédias","22980",1
7645,"22105","Languenan","22130",1
7646,"22106","Langueux","22360",1
7647,"22107","Bon Repos sur Blavet","22570",1
7648,"22108","Lanleff","22290",1
7649,"22109","Lanloup","22580",1
7650,"22110","Lanmérin","22300",1
7651,"22111","Lanmodez","22610",1
7652,"22112","Lannebert","22290",1
7653,"22113","Lannion","22300",1
7654,"22114","Lanrelas","22250",1
7655,"22115","Lanrivain","22480",1
7656,"22116","Lanrodec","22170",1
7657,"22117","Lantic","22410",1
7658,"22118","Lanvallay","22100",1
7659,"22119","Lanvellec","22420",1
7660,"22121","Lanvollon","22290",1
7661,"22122","Laurenan","22230",1
7662,"22123","Léhon","22100",1
7663,"22124","Lescouët-Gouarec","22570",1
7664,"22126","Le Leslay","22800",1
7665,"22127","Lézardrieux","22740",1
7666,"22128","Locarn","22340",1
7667,"22129","Loc-Envel","22810",1
7668,"22131","Loguivy-Plougras","22780",1
7669,"22132","Lohuec","22160",1
7670,"22133","Loscouët-sur-Meu","22230",1
7671,"22134","Louannec","22700",1
7672,"22135","Louargat","22540",1
7673,"22136","Loudéac","22600",1
7674,"22137","Maël-Carhaix","22340",1
7675,"22138","Maël-Pestivien","22160",1
7676,"22139","Magoar","22480",1
7677,"22140","La Malhoure","22640",1
7678,"22141","Mantallot","22450",1
7679,"22143","Matignon","22550",1
7680,"22144","La Méaugon","22440",1
7681,"22145","Mégrit","22270",1
7682,"22146","Mellionnec","22110",1
7683,"22147","Merdrignac","22230",1
7684,"22148","Mérillac","22230",1
7685,"22149","Merléac","22460",1
7686,"22150","Le Merzer","22200",1
7687,"22152","Minihy-Tréguier","22220",1
7688,"22153","Moncontour","22510",1
7689,"22154","Morieux","22400",1
7690,"22155","La Motte","22600",1
7691,"22156","Moustéru","22200",1
7692,"22157","Le Moustoir","22340",1
7693,"22158","Guerlédan","22530",1
7694,"22160","Noyal","22400",1
7695,"22161","Pabu","22200",1
7696,"22162","Paimpol","22500",1
7697,"22163","Paule","22340",1
7698,"22164","Pédernec","22540",1
7699,"22165","Penguily","22510",1
7700,"22166","Penvénan","22710",1
7701,"22167","Perret","22570",1
7702,"22168","Perros-Guirec","22700",1
7703,"22169","Peumerit-Quintin","22480",1
7704,"22170","Plaine-Haute","22800",1
7705,"22171","Plaintel","22940",1
7706,"22172","Plancoët","22130",1
7707,"22173","Planguenoual","22400",1
7708,"22174","Pléboulle","22550",1
7709,"22175","Plédéliac","22270",1
7710,"22176","Plédran","22960",1
7711,"22177","Pléguien","22290",1
7712,"22178","Pléhédel","22290",1
7713,"22179","Fréhel","22240",1
7714,"22180","Plélan-le-Petit","22980",1
7715,"22181","Plélauff","22570",1
7716,"22182","Plélo","22170",1
7717,"22183","Plémet","22210",1
7718,"22184","Plémy","22150",1
7719,"22185","Plénée-Jugon","22640",1
7720,"22186","Pléneuf-Val-André","22370",1
7721,"22187","Plérin","22190",1
7722,"22188","Plerneuf","22170",1
7723,"22189","Plésidy","22720",1
7724,"22190","Pleslin-Trigavou","22490",1
7725,"22192","Plessix-Balisson","22650",1
7726,"22193","Plestan","22640",1
7727,"22194","Plestin-les-Grèves","22310",1
7728,"22195","Pleubian","22610",1
7729,"22196","Pleudaniel","22740",1
7730,"22197","Pleudihen-sur-Rance","22690",1
7731,"22198","Pleumeur-Bodou","22560",1
7732,"22199","Pleumeur-Gautier","22740",1
7733,"22200","Pléven","22130",1
7734,"22201","Plévenon","22240",1
7735,"22202","Plévin","22340",1
7736,"22203","Plœuc-L'Hermitage","22150",1
7737,"22204","Ploëzal","22260",1
7738,"22205","Plorec-sur-Arguenon","22130",1
7739,"22206","Plouagat","22170",1
7740,"22207","Plouaret","22420",1
7741,"22208","Plouasne","22830",1
7742,"22209","Beaussais-sur-Mer","22650",1
7743,"22210","Ploubazlanec","22620",1
7744,"22211","Ploubezre","22300",1
7745,"22212","Plouëc-du-Trieux","22260",1
7746,"22213","Plouër-sur-Rance","22490",1
7747,"22214","Plouézec","22470",1
7748,"22215","Ploufragan","22440",1
7749,"22216","Plougonver","22810",1
7750,"22217","Plougras","22780",1
7751,"22218","Plougrescant","22820",1
7752,"22219","Plouguenast","22150",1
7753,"22220","Plouguernével","22110",1
7754,"22221","Plouguiel","22220",1
7755,"22222","Plouha","22580",1
7756,"22223","Plouisy","22200",1
7757,"22224","Ploulec'h","22300",1
7758,"22225","Ploumagoar","22970",1
7759,"22226","Ploumilliau","22300",1
7760,"22227","Plounérin","22780",1
7761,"22228","Plounévez-Moëdec","22810",1
7762,"22229","Plounévez-Quintin","22110",1
7763,"22231","Plourac'h","22160",1
7764,"22232","Plourhan","22410",1
7765,"22233","Plourivo","22860",1
7766,"22234","Plouvara","22170",1
7767,"22235","Plouzélambre","22420",1
7768,"22236","Pludual","22290",1
7769,"22237","Pluduno","22130",1
7770,"22238","Plufur","22310",1
7771,"22239","Plumaudan","22350",1
7772,"22240","Plumaugat","22250",1
7773,"22241","Plumieux","22210",1
7774,"22242","Plurien","22240",1
7775,"22243","Plusquellec","22160",1
7776,"22244","Plussulien","22320",1
7777,"22245","Pluzunet","22140",1
7778,"22246","Pommeret","22120",1
7779,"22247","Pommerit-Jaudy","22450",1
7780,"22248","Pommerit-le-Vicomte","22200",1
7781,"22249","Pont-Melvez","22390",1
7782,"22250","Pontrieux","22260",1
7783,"22251","Pordic","22590",1
7784,"22253","Pouldouran","22450",1
7785,"22254","Prat","22140",1
7786,"22255","La Prénessaye","22210",1
7787,"22256","Quemper-Guézennec","22260",1
7788,"22257","Quemperven","22450",1
7789,"22258","Quessoy","22120",1
7790,"22259","Quévert","22100",1
7791,"22260","Le Quillio","22460",1
7792,"22261","Quintenic","22400",1
7793,"22262","Quintin","22800",1
7794,"22263","Le Quiou","22630",1
7795,"22264","La Roche-Derrien","22450",1
7796,"22265","Rospez","22300",1
7797,"22266","Rostrenen","22110",1
7798,"22267","Rouillac","22250",1
7799,"22268","Ruca","22550",1
7800,"22269","Runan","22260",1
7801,"22271","Saint-Adrien","22390",1
7802,"22272","Saint-Agathon","22200",1
7803,"22273","Saint-Alban","22400",1
7804,"22274","Saint-André-des-Eaux","22630",1
7805,"22275","Saint-Barnabé","22600",1
7806,"22276","Saint-Bihy","22800",1
7807,"22277","Saint-Brandan","22800",1
7808,"22278","Saint-Brieuc","22000",1
7809,"22279","Saint-Caradec","22600",1
7810,"22280","Saint-Carné","22100",1
7811,"22281","Saint-Carreuc","22150",1
7812,"22282","Saint-Cast-le-Guildo","22380",1
7813,"22283","Saint-Clet","22260",1
7814,"22284","Saint-Connan","22480",1
7815,"22285","Saint-Connec","22530",1
7816,"22286","Saint-Denoual","22400",1
7817,"22287","Saint-Donan","22800",1
7818,"22288","Saint-Étienne-du-Gué-de-l'Isle","22210",1
7819,"22289","Saint-Fiacre","22720",1
7820,"22290","Saint-Gelven","22570",1
7821,"22291","Saint-Gildas","22800",1
7822,"22293","Saint-Gilles-les-Bois","22290",1
7823,"22294","Saint-Gilles-Pligeaux","22480",1
7824,"22295","Saint-Gilles-Vieux-Marché","22530",1
7825,"22296","Saint-Glen","22510",1
7826,"22298","Saint-Guen","22530",1
7827,"22299","Saint-Hélen","22100",1
7828,"22300","Saint-Hervé","22460",1
7829,"22302","Saint-Jacut-de-la-Mer","22750",1
7830,"22304","Saint-Jean-Kerdaniel","22170",1
7831,"22305","Saint-Jouan-de-l'Isle","22350",1
7832,"22306","Saint-Judoce","22630",1
7833,"22307","Saint-Julien","22940",1
7834,"22308","Saint-Juvat","22630",1
7835,"22309","Saint-Launeuc","22230",1
7836,"22310","Saint-Laurent","22140",1
7837,"22311","Saint-Lormel","22130",1
7838,"22312","Saint-Maden","22350",1
7839,"22313","Saint-Martin-des-Prés","22320",1
7840,"22314","Saint-Maudan","22600",1
7841,"22315","Saint-Maudez","22980",1
7842,"22316","Saint-Mayeux","22320",1
7843,"22317","Saint-Méloir-des-Bois","22980",1
7844,"22318","Saint-Michel-de-Plélan","22980",1
7845,"22319","Saint-Michel-en-Grève","22300",1
7846,"22320","Saint-Nicodème","22160",1
7847,"22321","Saint-Nicolas-du-Pélem","22480",1
7848,"22322","Saint-Péver","22720",1
7849,"22323","Saint-Pôtan","22550",1
7850,"22324","Saint-Quay-Perros","22700",1
7851,"22325","Saint-Quay-Portrieux","22410",1
7852,"22326","Saint-Rieul","22270",1
7853,"22327","Saint-Samson-sur-Rance","22100",1
7854,"22328","Saint-Servais","22160",1
7855,"22330","Saint-Thélo","22460",1
7856,"22331","Sainte-Tréphine","22480",1
7857,"22332","Saint-Trimoël","22510",1
7858,"22333","Saint-Vran","22230",1
7859,"22334","Saint-Igeaux","22570",1
7860,"22335","Senven-Léhart","22720",1
7861,"22337","Sévignac","22250",1
7862,"22338","Squiffiec","22200",1
7863,"22339","Taden","22100",1
7864,"22340","Tonquédec","22140",1
7865,"22341","Tramain","22640",1
7866,"22342","Trébédan","22980",1
7867,"22343","Trébeurden","22560",1
7868,"22344","Trébrivan","22340",1
7869,"22345","Trébry","22510",1
7870,"22346","Trédaniel","22510",1
7871,"22347","Trédarzec","22220",1
7872,"22348","Trédias","22250",1
7873,"22349","Trédrez-Locquémeau","22300",1
7874,"22350","Tréduder","22310",1
7875,"22351","Treffrin","22340",1
7876,"22352","Tréfumel","22630",1
7877,"22353","Trégastel","22730",1
7878,"22354","Tréglamus","22540",1
7879,"22356","Trégomeur","22590",1
7880,"22357","Trégon","22650",1
7881,"22358","Trégonneau","22200",1
7882,"22359","Trégrom","22420",1
7883,"22360","Trégueux","22950",1
7884,"22361","Tréguidel","22290",1
7885,"22362","Tréguier","22220",1
7886,"22363","Trélévern","22660",1
7887,"22364","Trélivan","22100",1
7888,"22365","Trémargat","22110",1
7889,"22366","Trémel","22310",1
7890,"22368","Tréméreuc","22490",1
7891,"22369","Trémeur","22250",1
7892,"22370","Tréméven","22290",1
7893,"22371","Trémorel","22230",1
7894,"22372","Trémuson","22440",1
7895,"22373","Tréogan","22340",1
7896,"22375","Tressignaux","22290",1
7897,"22376","Trévé","22600",1
7898,"22377","Tréveneuc","22410",1
7899,"22378","Trévérec","22290",1
7900,"22379","Trévou-Tréguignec","22660",1
7901,"22380","Trévron","22100",1
7902,"22381","Trézény","22450",1
7903,"22383","Troguéry","22450",1
7904,"22384","Uzel","22460",1
7905,"22385","La Vicomté-sur-Rance","22690",1
7906,"22386","Le Vieux-Bourg","22800",1
7907,"22387","Le Vieux-Marché","22420",1
7908,"22388","Vildé-Guingalan","22980",1
7909,"22389","Yffiniac","22120",1
7910,"22390","Yvias","22930",1
7911,"22391","Yvignac-la-Tour","22350",1
7912,"23001","Ahun","23150",1
7913,"23002","Ajain","23380",1
7914,"23003","Alleyrat","23200",1
7915,"23004","Anzême","23000",1
7916,"23005","Arfeuille-Châtain","23700",1
7917,"23006","Arrènes","23210",1
7918,"23007","Ars","23480",1
7919,"23008","Aubusson","23200",1
7920,"23009","Auge","23170",1
7921,"23010","Augères","23210",1
7922,"23011","Aulon","23210",1
7923,"23012","Auriat","23400",1
7924,"23013","Auzances","23700",1
7925,"23014","Azat-Châtenet","23210",1
7926,"23015","Azerables","23160",1
7927,"23016","Banize","23120",1
7928,"23017","Basville","23260",1
7929,"23018","Bazelat","23160",1
7930,"23019","Beissat","23260",1
7931,"23020","Bellegarde-en-Marche","23190",1
7932,"23021","Bénévent-l'Abbaye","23210",1
7933,"23022","Bétête","23270",1
7934,"23023","Blaudeix","23140",1
7935,"23024","Blessac","23200",1
7936,"23025","Bonnat","23220",1
7937,"23026","Bord-Saint-Georges","23230",1
7938,"23027","Bosmoreau-les-Mines","23400",1
7939,"23028","Bosroger","23200",1
7940,"23029","Le Bourg-d'Hem","23220",1
7941,"23030","Bourganeuf","23400",1
7942,"23031","Boussac","23600",1
7943,"23032","Boussac-Bourg","23600",1
7944,"23033","La Brionne","23000",1
7945,"23034","Brousse","23700",1
7946,"23035","Budelière","23170",1
7947,"23036","Bussière-Dunoise","23320",1
7948,"23037","Bussière-Nouvelle","23700",1
7949,"23038","Bussière-Saint-Georges","23600",1
7950,"23039","La Celle-Dunoise","23800",1
7951,"23040","La Celle-sous-Gouzon","23230",1
7952,"23041","La Cellette","23350",1
7953,"23042","Ceyroux","23210",1
7954,"23043","Chamberaud","23480",1
7955,"23044","Chambon-Sainte-Croix","23220",1
7956,"23045","Chambon-sur-Voueize","23170",1
7957,"23046","Chambonchard","23110",1
7958,"23047","Chamborand","23240",1
7959,"23048","Champagnat","23190",1
7960,"23049","Champsanglard","23220",1
7961,"23050","La Chapelle-Baloue","23160",1
7962,"23051","La Chapelle-Saint-Martial","23250",1
7963,"23052","La Chapelle-Taillefert","23000",1
7964,"23053","Chard","23700",1
7965,"23054","Charron","23700",1
7966,"23055","Châtelard","23700",1
7967,"23056","Châtelus-le-Marcheix","23430",1
7968,"23057","Châtelus-Malvaleix","23270",1
7969,"23058","Le Chauchet","23130",1
7970,"23059","La Chaussade","23200",1
7971,"23060","Chavanat","23250",1
7972,"23061","Chénérailles","23130",1
7973,"23062","Chéniers","23220",1
7974,"23063","Clairavaux","23500",1
7975,"23064","Clugnat","23270",1
7976,"23065","Colondannes","23800",1
7977,"23066","Le Compas","23700",1
7978,"23067","La Courtine","23100",1
7979,"23068","Cressat","23140",1
7980,"23069","Crocq","23260",1
7981,"23070","Crozant","23160",1
7982,"23071","Croze","23500",1
7983,"23072","Domeyrot","23140",1
7984,"23073","Dontreix","23700",1
7985,"23074","Le Donzeil","23480",1
7986,"23075","Dun-le-Palestel","23800",1
7987,"23076","Évaux-les-Bains","23110",1
7988,"23077","Faux-la-Montagne","23340",1
7989,"23078","Faux-Mazuras","23400",1
7990,"23079","Felletin","23500",1
7991,"23080","Féniers","23100",1
7992,"23081","Flayat","23260",1
7993,"23082","Fleurat","23320",1
7994,"23083","Fontanières","23110",1
7995,"23084","La Forêt-du-Temple","23360",1
7996,"23086","Fransèches","23480",1
7997,"23087","Fresselines","23450",1
7998,"23088","Gartempe","23320",1
7999,"23089","Genouillac","23350",1
8000,"23090","Gentioux-Pigerolles","23340",1
8001,"23091","Gioux","23500",1
8002,"23092","Glénic","23380",1
8003,"23093","Gouzon","23230",1
8004,"23095","Le Grand-Bourg","23240",1
8005,"23096","Guéret","23000",1
8006,"23097","Issoudun-Létrieix","23130",1
8007,"23098","Jalesches","23270",1
8008,"23099","Janaillat","23250",1
8009,"23100","Jarnages","23140",1
8010,"23101","Jouillat","23220",1
8011,"23102","Ladapeyre","23270",1
8012,"23103","Lafat","23800",1
8013,"23104","Lavaufranche","23600",1
8014,"23105","Lavaveix-les-Mines","23150",1
8015,"23106","Lépaud","23170",1
8016,"23107","Lépinas","23150",1
8017,"23108","Leyrat","23600",1
8018,"23109","Linard","23220",1
8019,"23110","Lioux-les-Monges","23700",1
8020,"23111","Lizières","23240",1
8021,"23112","Lourdoueix-Saint-Pierre","23360",1
8022,"23113","Lupersat","23190",1
8023,"23114","Lussat","23170",1
8024,"23115","Magnat-l'Étrange","23260",1
8025,"23116","Mainsat","23700",1
8026,"23117","Maison-Feyne","23800",1
8027,"23118","Maisonnisses","23150",1
8028,"23119","Malleret","23260",1
8029,"23120","Malleret-Boussac","23600",1
8030,"23121","Malval","23220",1
8031,"23122","Mansat-la-Courrière","23400",1
8032,"23123","Les Mars","23700",1
8033,"23124","Marsac","23210",1
8034,"23125","Le Mas-d'Artige","23100",1
8035,"23126","Masbaraud-Mérignat","23400",1
8036,"23127","Mautes","23190",1
8037,"23128","Mazeirat","23150",1
8038,"23129","La Mazière-aux-Bons-Hommes","23260",1
8039,"23130","Méasnes","23360",1
8040,"23131","Mérinchal","23420",1
8041,"23132","Montaigut-le-Blanc","23320",1
8042,"23133","Montboucher","23400",1
8043,"23134","Le Monteil-au-Vicomte","23460",1
8044,"23136","Mortroux","23220",1
8045,"23137","Mourioux-Vieilleville","23210",1
8046,"23138","Moutier-d'Ahun","23150",1
8047,"23139","Moutier-Malcard","23220",1
8048,"23140","Moutier-Rozeille","23200",1
8049,"23141","Naillat","23800",1
8050,"23142","Néoux","23200",1
8051,"23143","Noth","23300",1
8052,"23144","La Nouaille","23500",1
8053,"23145","Nouhant","23170",1
8054,"23146","Nouzerines","23600",1
8055,"23147","Nouzerolles","23360",1
8056,"23148","Nouziers","23350",1
8057,"23149","Parsac-Rimondeix","23140",1
8058,"23150","Peyrabout","23000",1
8059,"23151","Peyrat-la-Nonière","23130",1
8060,"23152","Pierrefitte","23130",1
8061,"23154","Pionnat","23140",1
8062,"23155","Pontarion","23250",1
8063,"23156","Pontcharraud","23260",1
8064,"23157","La Pouge","23250",1
8065,"23158","Poussanges","23500",1
8066,"23159","Puy-Malsignat","23130",1
8067,"23160","Reterre","23110",1
8068,"23162","Roches","23270",1
8069,"23164","Rougnat","23700",1
8070,"23165","Royère-de-Vassivière","23460",1
8071,"23166","Sagnat","23800",1
8072,"23167","Sannat","23110",1
8073,"23168","Sardent","23250",1
8074,"23169","La Saunière","23000",1
8075,"23170","Savennes","23000",1
8076,"23171","Sermur","23700",1
8077,"23172","La Serre-Bussière-Vieille","23190",1
8078,"23173","Soubrebost","23250",1
8079,"23174","Soumans","23600",1
8080,"23175","Sous-Parsat","23150",1
8081,"23176","La Souterraine","23300",1
8082,"23177","Saint-Agnant-de-Versillat","23300",1
8083,"23178","Saint-Agnant-près-Crocq","23260",1
8084,"23179","Saint-Alpinien","23200",1
8085,"23180","Saint-Amand","23200",1
8086,"23181","Saint-Amand-Jartoudeix","23400",1
8087,"23182","Saint-Avit-de-Tardes","23200",1
8088,"23183","Saint-Avit-le-Pauvre","23480",1
8089,"23184","Saint-Bard","23260",1
8090,"23185","Saint-Chabrais","23130",1
8091,"23186","Saint-Christophe","23000",1
8092,"23187","Saint-Dizier-la-Tour","23130",1
8093,"23188","Saint-Dizier-les-Domaines","23270",1
8094,"23189","Saint-Dizier-Leyrenne","23400",1
8095,"23190","Saint-Domet","23190",1
8096,"23191","Saint-Éloi","23000",1
8097,"23192","Fursac","23290",1
8098,"23193","Sainte-Feyre","23000",1
8099,"23194","Sainte-Feyre-la-Montagne","23500",1
8100,"23195","Saint-Fiel","23000",1
8101,"23196","Saint-Frion","23500",1
8102,"23197","Saint-Georges-la-Pouge","23250",1
8103,"23198","Saint-Georges-Nigremont","23500",1
8104,"23199","Saint-Germain-Beaupré","23160",1
8105,"23200","Saint-Goussaud","23430",1
8106,"23201","Saint-Hilaire-la-Plaine","23150",1
8107,"23202","Saint-Hilaire-le-Château","23250",1
8108,"23203","Saint-Julien-la-Genête","23110",1
8109,"23204","Saint-Julien-le-Châtel","23130",1
8110,"23205","Saint-Junien-la-Bregère","23400",1
8111,"23206","Saint-Laurent","23000",1
8112,"23207","Saint-Léger-Bridereix","23300",1
8113,"23208","Saint-Léger-le-Guérétois","23000",1
8114,"23209","Saint-Loup","23130",1
8115,"23210","Saint-Maixant","23200",1
8116,"23211","Saint-Marc-à-Frongier","23200",1
8117,"23212","Saint-Marc-à-Loubaud","23460",1
8118,"23213","Saint-Marien","23600",1
8119,"23214","Saint-Martial-le-Mont","23150",1
8120,"23215","Saint-Martial-le-Vieux","23100",1
8121,"23216","Saint-Martin-Château","23460",1
8122,"23217","Saint-Martin-Sainte-Catherine","23430",1
8123,"23218","Saint-Maurice-près-Crocq","23260",1
